,file_1,file_2,total_avg,similarity_rating
0,baseball_demofile_2.pdf,microsoft_article_analysis-apa.pdf,0.01040984762036812,1
1,baseball_demofile_3.pdf,microsoft_article_analysis-apa.pdf,0.010179341236343148,1
2,baseball_demofile_4.pdf,microsoft_article_analysis-apa.pdf,0.010055029555096653,1
