,file_1,file_2,total_avg,similarity_rating
0,baseball_demofile_3.pdf,baseball_demofile_3.pdf,0.052535511737252454,5
1,baseball_demofile_3.pdf,Hampton_Roads_Cyber_Corps20191229.pdf,0.011336092909449312,1
2,baseball_demofile_3.pdf,homeland_sec_assessment.pdf,0.009316368232587557,1
