,file_1,file_2,total_avg,similarity_rating,entity_sim_rating
0,baseball_demofile_3.pdf,baseball_demofile_3.pdf,0.052535511737252454,5,1.6620943476182115
1,homeland_sec_assessment.pdf,baseball_demofile_3.pdf,0.008416824505925643,1,1.838041933219598
2,Tackling_human_trafficking20200407.pdf,baseball_demofile_3.pdf,0.007888004052242882,1,0.13698452146412382
